s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0180096E+000, 4.8233469E-002, 4.8233469E-002, 1.0000000E+000
 2.0059068E+000, 3.3573447E-002, 3.3573447E-002, 1.0000000E+000
 3.0147181E+000, 2.8100906E-002, 2.8100906E-002, 1.0000000E+000
 4.0112192E+000, 2.6135665E-002, 2.6135665E-002, 1.0000000E+000
 5.0090179E+000, 2.5415713E-002, 2.5415713E-002, 1.0000000E+000
 6.0057879E+000, 2.5152373E-002, 2.5152373E-002, 1.0000000E+000
 7.0052309E+000, 2.5055763E-002, 2.5055763E-002, 1.0000000E+000
 8.0028483E+000, 2.5020477E-002, 2.5020477E-002, 1.0000000E+000
 9.0004498E+000, 2.5007525E-002, 2.5007525E-002, 1.0000000E+000
 1.0003219E+001, 2.5002750E-002, 2.5002750E-002, 1.0000000E+000
 1.1006790E+001, 4.3478837E-002, 4.3478837E-002, 1.0000000E+000
 1.2005493E+001, 6.3433032E-002, 6.3433032E-002, 1.0000000E+000
 1.3007238E+001, 7.0767017E-002, 7.0767017E-002, 1.0000000E+000
 1.4002867E+001, 7.3442724E-002, 7.3442724E-002, 1.0000000E+000
 1.5007427E+001, 7.4432053E-002, 7.4432053E-002, 1.0000000E+000
 1.6005153E+001, 7.4791396E-002, 7.4791396E-002, 1.0000000E+000
 1.7001666E+001, 7.6037410E-002, 7.6037410E-002, 1.0000000E+000
 1.8007366E+001, 1.0715953E-001, 1.0715953E-001, 1.0000000E+000
 1.9006102E+001, 1.1845676E-001, 1.1845676E-001, 1.0000000E+000
 2.0005380E+001, 1.2260077E-001, 1.2260077E-001, 1.0000000E+000
 2.1005474E+001, 1.2412063E-001, 1.2412063E-001, 1.0000000E+000
 2.2001641E+001, 1.2467634E-001, 1.2467634E-001, 1.0000000E+000
 2.3004484E+001, 1.4543675E-001, 1.4543675E-001, 1.0000000E+000
 2.4007493E+001, 1.6420015E-001, 1.6420015E-001, 1.0000000E+000
 2.5004796E+001, 1.7103144E-001, 1.7103144E-001, 1.0000000E+000
 2.6006189E+001, 1.7354715E-001, 1.7354715E-001, 1.0000000E+000
 2.7000302E+001, 1.9783284E-001, 1.9783284E-001, 1.0000000E+000
 2.8002178E+001, 2.1506084E-001, 2.1506084E-001, 1.0000000E+000
 2.9002298E+001, 2.2135797E-001, 2.2135797E-001, 1.0000000E+000
 3.0004890E+001, 2.2366850E-001, 2.2366850E-001, 1.0000000E+000
 3.1001956E+001, 2.2451015E-001, 2.2451015E-001, 1.0000000E+000
