s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0117786E+000, 8.9472945E-002, 8.9472945E-002, 1.0000000E+000
 2.0078863E+000, 6.6842001E-002, 6.6842001E-002, 1.0000000E+000
 3.0054576E+000, 6.5704085E-002, 6.5704085E-002, 1.0000000E+000
 4.0147022E+000, 5.3323477E-002, 5.3323477E-002, 1.0000000E+000
 5.0109115E+000, 5.1297791E-002, 5.1297791E-002, 1.0000000E+000
 6.0065525E+000, 3.8132393E-002, 3.8132393E-002, 1.0000000E+000
 7.0025228E+000, 2.9818388E-002, 2.9818388E-002, 1.0000000E+000
 8.0006373E+000, 3.7603148E-002, 3.7603148E-002, 1.0000000E+000
 9.0033199E+000, 2.9607154E-002, 2.9607154E-002, 1.0000000E+000
 1.0003152E+001, 2.6689056E-002, 2.6689056E-002, 1.0000000E+000
 1.1003119E+001, 3.9647937E-002, 3.9647937E-002, 1.0000000E+000
 1.2001331E+001, 6.3344814E-002, 6.3344814E-002, 1.0000000E+000
 1.3006148E+001, 7.0748299E-002, 7.0748299E-002, 1.0000000E+000
 1.4002487E+001, 8.8870949E-002, 8.8870949E-002, 1.0000000E+000
 1.5003564E+001, 1.2212819E-001, 1.2212819E-001, 1.0000000E+000
 1.6005461E+001, 1.5564119E-001, 1.5564119E-001, 1.0000000E+000
 1.7002158E+001, 1.7221834E-001, 1.7221834E-001, 1.0000000E+000
 1.8004205E+001, 2.0568287E-001, 2.0568287E-001, 1.0000000E+000
 1.9001617E+001, 2.1882404E-001, 2.1882404E-001, 1.0000000E+000
 2.0000886E+001, 2.5383601E-001, 2.5383601E-001, 1.0000000E+000
 2.1003800E+001, 2.6726244E-001, 2.6726244E-001, 1.0000000E+000
 2.2001693E+001, 3.0056512E-001, 3.0056512E-001, 1.0000000E+000
 2.3004262E+001, 3.1606387E-001, 3.1606387E-001, 1.0000000E+000
 2.4005916E+001, 3.4566060E-001, 3.4566060E-001, 1.0000000E+000
 2.5005627E+001, 3.6423930E-001, 3.6423930E-001, 1.0000000E+000
 2.6005731E+001, 3.8863027E-001, 3.8863027E-001, 1.0000000E+000
 2.7001203E+001, 4.1160471E-001, 4.1160471E-001, 1.0000000E+000
 2.8005812E+001, 4.2814376E-001, 4.2814376E-001, 1.0000000E+000
 2.9004593E+001, 4.5779584E-001, 4.5779584E-001, 1.0000000E+000
 3.0000128E+001, 4.6866266E-001, 4.6866266E-001, 1.0000000E+000
 3.1002566E+001, 5.0272611E-001, 5.0272611E-001, 1.0000000E+000
