s,m,,
Time,xT,x,flag val
 0.0000000E+000, 2.5000000E-002, 2.5000000E-002, 1.0000000E+000
 1.0025890E+000, 3.5281472E-002, 3.5281472E-002, 1.0000000E+000
 2.0027784E+000, 2.8762315E-002, 2.8762315E-002, 1.0000000E+000
 3.0070892E+000, 2.6371137E-002, 2.6371137E-002, 1.0000000E+000
 4.0029407E+000, 2.5504112E-002, 2.5504112E-002, 1.0000000E+000
 5.0044193E+000, 2.5184337E-002, 2.5184337E-002, 1.0000000E+000
 6.0044495E+000, 2.5067551E-002, 2.5067551E-002, 1.0000000E+000
 7.0010850E+000, 2.5024846E-002, 2.5024846E-002, 1.0000000E+000
 8.0019745E+000, 2.5009094E-002, 2.5009094E-002, 1.0000000E+000
 9.0089291E+000, 2.5003308E-002, 2.5003308E-002, 1.0000000E+000
 1.0001619E+001, 2.5001222E-002, 2.5001222E-002, 1.0000000E+000
 1.1000184E+001, 2.5000449E-002, 2.5000449E-002, 1.0000000E+000
 1.2003428E+001, 2.5000164E-002, 2.5000164E-002, 1.0000000E+000
 1.3004543E+001, 2.5000060E-002, 2.5000060E-002, 1.0000000E+000
 1.4002119E+001, 2.5000022E-002, 2.5000022E-002, 1.0000000E+000
 1.5004913E+001, 2.5000008E-002, 2.5000008E-002, 1.0000000E+000
 1.6004719E+001, 4.9928593E-002, 4.9928593E-002, 1.0000000E+000
 1.7004590E+001, 6.5801240E-002, 6.5801240E-002, 1.0000000E+000
 1.8002367E+001, 7.1618399E-002, 7.1618399E-002, 1.0000000E+000
 1.9002944E+001, 7.3760794E-002, 7.3760794E-002, 1.0000000E+000
 2.0004549E+001, 7.4546342E-002, 7.4546342E-002, 1.0000000E+000
 2.1001458E+001, 7.4833047E-002, 7.4833047E-002, 1.0000000E+000
 2.2004148E+001, 7.4938922E-002, 7.4938922E-002, 1.0000000E+000
 2.3005293E+001, 9.9238579E-002, 9.9238579E-002, 1.0000000E+000
 2.4003743E+001, 1.1553559E-001, 1.1553559E-001, 1.0000000E+000
 2.5003858E+001, 1.2152893E-001, 1.2152893E-001, 1.0000000E+000
 2.6003165E+001, 1.2372559E-001, 1.2372559E-001, 1.0000000E+000
 2.7001697E+001, 1.2453163E-001, 1.2453163E-001, 1.0000000E+000
 2.8004342E+001, 1.3748431E-001, 1.3748431E-001, 1.0000000E+000
 2.9004568E+001, 1.6123848E-001, 1.6123848E-001, 1.0000000E+000
 3.0004601E+001, 1.6995265E-001, 1.6995265E-001, 1.0000000E+000
 3.1000588E+001, 1.7314099E-001, 1.7314099E-001, 1.0000000E+000
